num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_workers,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/episode_duration_sec_mean,env_runners/episode_return_max,env_runners/num_env_steps_sampled,env_runners/num_env_steps_sampled_lifetime,env_runners/episode_len_mean,env_runners/episode_return_mean,env_runners/num_episodes_lifetime,env_runners/episode_len_min,env_runners/episode_return_min,env_runners/episode_len_max,env_runners/num_episodes,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,env_runners/num_module_steps_sampled_lifetime/human,env_runners/num_module_steps_sampled_lifetime/ai,env_runners/num_agent_steps_sampled/human,env_runners/num_agent_steps_sampled/ai,env_runners/num_module_steps_sampled/human,env_runners/num_module_steps_sampled/ai,env_runners/agent_episode_returns_mean/human,env_runners/agent_episode_returns_mean/ai,env_runners/module_episode_returns_mean/human,env_runners/module_episode_returns_mean/ai,env_runners/num_agent_steps_sampled_lifetime/human,env_runners/num_agent_steps_sampled_lifetime/ai,env_runners/agent_steps/human,env_runners/agent_steps/ai,learners/ai/num_trainable_parameters,learners/ai/curr_kl_coeff,learners/ai/vf_explained_var,learners/ai/weights_seq_no,learners/ai/mean_kl_loss,learners/ai/default_optimizer_learning_rate,learners/ai/num_non_trainable_parameters,learners/ai/entropy,learners/ai/num_module_steps_trained_lifetime,learners/ai/vf_loss_unclipped,learners/ai/gradients_default_optimizer_global_norm,learners/ai/policy_loss,learners/ai/vf_loss,learners/ai/curr_entropy_coeff,learners/ai/total_loss,learners/ai/num_module_steps_trained,learners/ai/module_train_batch_size_mean,learners/ai/diff_num_grad_updates_vs_sampler_policy,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/learner_connector_timer,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_module_steps_trained_lifetime,learners/human/num_trainable_parameters,learners/human/vf_explained_var,learners/human/curr_kl_coeff,learners/human/weights_seq_no,learners/human/mean_kl_loss,learners/human/default_optimizer_learning_rate,learners/human/num_non_trainable_parameters,learners/human/entropy,learners/human/vf_loss_unclipped,learners/human/num_module_steps_trained_lifetime,learners/human/gradients_default_optimizer_global_norm,learners/human/policy_loss,learners/human/vf_loss,learners/human/curr_entropy_coeff,learners/human/total_loss,learners/human/num_module_steps_trained,learners/human/module_train_batch_size_mean,learners/human/diff_num_grad_updates_vs_sampler_policy 
1,588000,False,147,cf532_00000,2025-06-01_23-12-04,1748808724,8.045231342315674,1214.7313318252563,57788,Cerebro,127.0.0.1,1214.7313318252563,147,8.309693721414993,1.538711168035307e-05,8.3094046204973,1.3877055664002853,6.909029256423738,0.009441897749610047,0.04031200399855152,2052.3999999999996,4000,588000,36.05,1847.57,10559,18,191.99999999999977,80,112,4,0,0,21.990000000000002,69.29999999999998,0.0,0.0,588000,588000,4000,4000,4000,4000,923.785,923.785,923.785,923.785,588000,588000,36.05,36.05,145926.0,1.401298464324817e-45,-0.032614946365356445,147.0,0.0007910002605058253,0.0005,0.0,1.5894652605056763,599041,284094.65625,0.2721976339817047,-0.09912126511335373,10.0,0.2,0.5829856991767883,4116,4059.386843790603,0.0,4000,588000,0.3582266704877403,8232,291852.0,0.0,1198082,145926.0,-0.004369974136352539,1.401298464324817e-45,147.0,0.0013170388992875814,0.0005,0.0,1.3081469535827637,282251.65625,599041,0.23512814939022064,-0.12472938001155853,10.0,0.2,0.6136411428451538,4116,4059.386843790603,0.0
1,592000,False,148,cf532_00000,2025-06-01_23-12-12,1748808732,8.398853063583374,1223.1301848888397,57788,Cerebro,127.0.0.1,1223.1301848888397,148,8.310473217200812,1.5362240963742574e-05,8.310184060291975,1.3878836817363551,6.909648140859831,0.009417182772020725,0.04193586700304877,2039.7999999999997,4000,592000,36.27,1811.0380000000005,10669,16,-167.99999999999977,80,110,4,0,0,23.58181818181818,69.34545454545453,0.0,0.0,592000,592000,4000,4000,4000,4000,905.5190000000002,905.5190000000002,905.5190000000002,905.5190000000002,592000,592000,36.27,36.27,145926.0,0.0,-0.0194857120513916,148.0,0.0009084325865842402,0.0005,0.0,1.577986717224121,603155,297920.46875,0.43838322162628174,-0.13044582307338715,10.0,0.2,0.5539568066596985,4114,4059.565961668326,0.0,4000,592000,0.35786027101962375,8228,291852.0,0.0,1206310,145926.0,0.008076488971710205,0.0,148.0,0.0012359261745586991,0.0005,0.0,1.256465196609497,268987.90625,603155,0.5689860582351685,0.015076274052262306,9.841475486755371,0.2,0.7479308247566223,4114,4059.565961668326,0.0
1,596000,False,149,cf532_00000,2025-06-01_23-12-20,1748808740,8.041024446487427,1231.1712093353271,57788,Cerebro,127.0.0.1,1231.1712093353271,149,8.307668637028494,1.535061847120999e-05,8.30737882268908,1.3873544959188722,6.907387489450996,0.00938859694428295,0.04441788299882319,1889.1999999999998,4000,596000,36.78,1744.932,10778,18,-348.00000000000045,80,109,4,0,0,20.68,69.3,0.0,0.0,596000,596000,4000,4000,4000,4000,872.466,872.466,872.466,872.466,596000,596000,36.78,36.78,145926.0,0.0,-0.0023249387741088867,149.0,0.0010932260192930698,0.0005,0.0,1.5860350131988525,607268,222505.796875,0.3286888301372528,0.10647327452898026,9.870920181274414,0.2,0.7763583064079285,4113,4059.7468585041156,0.0,4000,596000,0.35749287962382076,8226,291852.0,0.0,1214536,145926.0,0.0020778775215148926,0.0,149.0,0.0010881262132897973,0.0005,0.0,1.1865946054458618,266833.4375,607268,0.5031358599662781,-0.0646054595708847,9.858469009399414,0.2,0.6839225888252258,4113,4059.7468585041156,0.0
1,600000,False,150,cf532_00000,2025-06-01_23-12-29,1748808749,8.35449767112732,1239.5257070064545,57788,Cerebro,127.0.0.1,1239.5257070064545,150,8.308032702657941,1.532411208938533e-05,8.307742940461788,1.3872536419595871,6.907876506556444,0.009358578975128613,0.04562004899489693,2045.1999999999994,4000,600000,35.84,1769.8960000000006,10890,17,-388.00000000000114,80,112,4,0,0,22.869999999999997,69.22,0.0,0.0,600000,600000,4000,4000,4000,4000,884.9480000000003,884.9480000000003,884.9480000000003,884.9480000000003,600000,600000,35.84,35.84,145926.0,0.0,-0.005244851112365723,150.0,0.0007626619772054255,0.0005,0.0,1.5758976936340332,611384,293162.75,0.22837470471858978,-0.19265230000019073,9.838798522949219,0.2,0.4760480225086212,4116,4059.929780807023,0.0,4000,600000,0.35713975825882716,8232,291852.0,0.0,1222768,145926.0,0.0017315149307250977,0.0,150.0,0.0012717737117782235,0.0005,0.0,1.3367823362350464,223232.171875,611384,0.7013763785362244,0.2693854570388794,9.696715354919434,0.2,0.9717004895210266,4116,4059.929780807023,0.0
1,604000,False,151,cf532_00000,2025-06-01_23-12-37,1748808757,8.326830625534058,1247.8525376319885,57788,Cerebro,127.0.0.1,1247.8525376319885,151,8.308115775631556,1.5302871391527993e-05,8.307825977057142,1.3856979545400447,6.909538873490991,0.009330857185148282,0.043670335999340754,2065.1999999999994,4000,604000,38.64,1711.4159999999997,10995,19,-668.0000000000005,80,105,4,0,0,23.254545454545454,69.06363636363638,0.0,0.0,604000,604000,4000,4000,4000,4000,855.7079999999999,855.7079999999999,855.7079999999999,855.7079999999999,604000,604000,38.64,38.64,145926.0,0.0,-0.020134568214416504,151.0,0.001068960060365498,0.0005,0.0,1.5813157558441162,615493,262049.34375,0.5322573781013489,-0.062499385327100754,9.690916061401367,0.2,0.5903289914131165,4109,4060.113969978021,0.0,4000,604000,0.356782843383168,8218,291852.0,0.0,1230986,145926.0,0.0020360946655273438,0.0,151.0,0.0012814652873203158,0.0005,0.0,1.2990784645080566,250328.546875,615493,0.47749966382980347,-0.009055675007402897,9.938145637512207,0.2,0.7249432802200317,4109,4060.113969978021,0.0
1,608000,False,152,cf532_00000,2025-06-01_23-12-45,1748808765,8.435402870178223,1256.2879405021667,57788,Cerebro,127.0.0.1,1256.2879405021667,152,8.309232214875406,1.5283842533801606e-05,8.308941812286847,1.3845850389944974,6.911760911756112,0.00932601661347316,0.04304659200075548,1888.0,4000,608000,36.4,1791.9599999999998,11101,20,51.999999999999204,80,106,4,0,0,21.299999999999997,68.06363636363636,0.0,0.0,608000,608000,4000,4000,4000,4000,895.9799999999999,895.9799999999999,895.9799999999999,895.9799999999999,608000,608000,36.4,36.4,145926.0,0.0,-0.02044534683227539,152.0,0.000787638477049768,0.0005,0.0,1.5841357707977295,619603,263119.8125,0.5033140182495117,0.06350495666265488,9.375892639160156,0.2,0.684266984462738,4110,4060.2994823875188,0.0,4000,608000,0.35644000181919444,8220,291852.0,0.0,1239206,145926.0,0.0011133551597595215,0.0,152.0,0.0014420561492443085,0.0005,0.0,1.316196084022522,221292.75,619603,0.5652937889099121,0.2567054331302643,9.703405380249023,0.2,0.9638067483901978,4110,4060.2994823875188,0.0
1,612000,False,153,cf532_00000,2025-06-01_23-12-54,1748808774,8.26031494140625,1264.548255443573,57788,Cerebro,127.0.0.1,1264.548255443573,153,8.308630329727176,1.536500414402521e-05,8.308338817164206,1.3860845906047914,6.909674173638575,0.009304480447492491,0.050886831998941486,2065.7999999999993,4000,612000,37.37,1719.378,11206,17,-428.0000000000009,80,105,4,0,0,21.23,68.59,0.0,0.0,612000,612000,4000,4000,4000,4000,859.689,859.689,859.689,859.689,612000,612000,37.37,37.37,145926.0,0.0,-0.014864444732666016,153.0,0.00141727807931602,0.0005,0.0,1.58966863155365,623712,267476.40625,0.40499192476272583,-0.19173267483711243,10.0,0.2,0.49033358693122864,4109,4060.4861731518286,0.0,4000,612000,0.35609407272216254,8218,291852.0,0.0,1247424,145926.0,-0.0021196603775024414,0.0,153.0,0.0011149345664307475,0.0005,0.0,1.3131554126739502,256839.546875,623712,0.4561012089252472,-0.17710420489311218,10.0,0.2,0.5602647066116333,4109,4060.4861731518286,0.0
1,616000,False,154,cf532_00000,2025-06-01_23-13-02,1748808782,8.139113426208496,1272.6873688697815,57788,Cerebro,127.0.0.1,1272.6873688697815,154,8.30684727243022,1.5342353935930372e-05,8.306556113992587,1.3852654676985128,6.908734445902652,0.009278295642805561,0.04390890899812803,1889.1999999999998,4000,616000,36.08,1721.5520000000001,11316,18,-447.9999999999997,80,110,4,0,0,21.54,68.51,0.0,0.0,616000,616000,4000,4000,4000,4000,860.7760000000001,860.7760000000001,860.7760000000001,860.7760000000001,616000,616000,36.08,36.08,145926.0,0.0,-0.019648313522338867,154.0,0.0007779085426591337,0.0005,0.0,1.5823923349380493,627826,257986.84375,0.43960151076316833,0.00956778135150671,9.683198928833008,0.2,0.6614091396331787,4114,4060.6745001526137,0.0,4000,616000,0.3557614086768908,8228,291852.0,0.0,1255652,145926.0,0.005885481834411621,0.0,154.0,0.0013886351371183991,0.0005,0.0,1.2441357374191284,304923.40625,627826,0.3371448814868927,-0.25716063380241394,9.842659950256348,0.2,0.478278249502182,4114,4060.6745001526137,0.0
1,620000,False,155,cf532_00000,2025-06-01_23-13-10,1748808790,8.228265285491943,1280.9156341552734,57788,Cerebro,127.0.0.1,1280.9156341552734,155,8.305959885705974,1.5311930169000536e-05,8.305668997852397,1.3840952750214666,6.909042267443511,0.00924808668612607,0.041719287000596524,1889.8,4000,620000,35.95,1689.6299999999997,11428,17,-888.0000000000014,80,112,4,0,0,22.763636363636365,68.50909090909092,0.0,0.0,620000,620000,4000,4000,4000,4000,844.8149999999998,844.8149999999998,844.8149999999998,844.8149999999998,620000,620000,35.95,35.95,145926.0,0.0,-0.008826255798339844,155.0,0.000880272185895592,0.0005,0.0,1.5857946872711182,631942,251917.359375,0.5199587941169739,0.028016669675707817,9.3429536819458,0.2,0.6451530456542969,4116,4060.8646119960677,0.0,4000,620000,0.3554248948252528,8232,291852.0,0.0,1263884,145926.0,0.008457303047180176,0.0,155.0,0.0015984372003003955,0.0005,0.0,1.2842686176300049,277329.0625,631942,0.8046919107437134,-0.08090311288833618,9.84476375579834,0.2,0.6467195749282837,4116,4060.8646119960677,0.0
1,624000,False,156,cf532_00000,2025-06-01_23-13-19,1748808799,8.40212893486023,1289.3177630901337,57788,Cerebro,127.0.0.1,1289.3177630901337,156,8.306810100849276,1.5393810910486644e-05,8.306517670873523,1.3845365272713062,6.909463126768952,0.009226544819262262,0.04633479599666316,1889.8,4000,624000,39.14,1721.3160000000003,11528,17,-328.0000000000002,80,100,4,0,0,21.490909090909096,68.33636363636364,0.0,0.0,624000,624000,4000,4000,4000,4000,860.6580000000001,860.6580000000001,860.6580000000001,860.6580000000001,624000,624000,39.14,39.14,145926.0,0.0,-0.01164710521697998,156.0,0.0009137338493019342,0.0005,0.0,1.582106590270996,636046,222884.875,0.57877516746521,0.03085687756538391,9.84437084197998,0.2,0.6988726258277893,4104,4061.0552541526376,0.0,4000,624000,0.35508472046977685,8208,291852.0,0.0,1272092,145926.0,0.0010496973991394043,0.0,156.0,0.0015683287056162953,0.0005,0.0,1.341599702835083,239521.4375,636046,0.4172166883945465,-0.08181587606668472,9.859623908996582,0.2,0.635826587677002,4104,4061.0552541526376,0.0
1,628000,False,157,cf532_00000,2025-06-01_23-13-27,1748808807,8.287167072296143,1297.6049301624298,57788,Cerebro,127.0.0.1,1297.6049301624298,157,8.306509305840661,1.538887277178807e-05,8.306216728165138,1.3862552619987856,6.9074679885011045,0.009199263371124759,0.04922087100043427,2043.9999999999995,4000,628000,39.65,1715.6099999999994,11629,19,-368.00000000000114,80,101,4,0,0,21.479999999999997,68.11,0.0,0.0,628000,628000,4000,4000,4000,4000,857.8049999999997,857.8049999999997,857.8049999999997,857.8049999999997,628000,628000,39.65,39.65,145926.0,0.0,0.012404680252075195,157.0,0.001209143316373229,0.0005,0.0,1.5864635705947876,640151,235504.34375,0.7123255133628845,0.07999551296234131,9.184880256652832,0.2,0.6811907887458801,4105,4061.2464970048763,0.0,4000,628000,0.3547408748219254,8210,291852.0,0.0,1280302,145926.0,0.01098787784576416,0.0,157.0,0.0010610102908685803,0.0005,0.0,1.2600871324539185,252299.859375,640151,0.5233941078186035,-0.11306670308113098,9.55054759979248,0.2,0.589970588684082,4105,4061.2464970048763,0.0
1,632000,False,158,cf532_00000,2025-06-01_23-13-35,1748808815,8.477628469467163,1306.082558631897,57788,Cerebro,127.0.0.1,1306.082558631897,158,8.30810885178222,1.537098391548807e-05,8.3078158798832,1.3856875593787452,6.909619354615886,0.009208021737404362,0.051835983002674765,1888.6,4000,632000,42.35,1630.7899999999997,11722,19,-388.0000000000009,80,93,4,0,0,23.25,68.53,0.0,0.0,632000,632000,4000,4000,4000,4000,815.3949999999999,815.3949999999999,815.3949999999999,815.3949999999999,632000,632000,42.35,42.35,145926.0,0.0,-0.008811116218566895,158.0,0.0011956101516261697,0.0005,0.0,1.5823562145233154,644248,218870.40625,0.5209092497825623,-0.054490771144628525,9.363967895507812,0.2,0.5654347538948059,4097,4061.437509474655,0.0,4000,632000,0.35441487906498503,8194,291852.0,0.0,1288496,145926.0,0.00877445936203003,0.0,158.0,0.001215443480759859,0.0005,0.0,1.3258750438690186,219024.453125,644248,0.653074324131012,-0.05085357278585434,9.241323471069336,0.2,0.60810387134552,4097,4061.437509474655,0.0
1,636000,False,159,cf532_00000,2025-06-01_23-13-44,1748808824,8.346914052963257,1314.4294726848602,57788,Cerebro,127.0.0.1,1314.4294726848602,159,8.30839730026436,1.535427395536556e-05,8.308104546084635,1.3864146247851221,6.909195449069962,0.009191731519712774,0.0534347800037358,1887.4,4000,636000,41.57,1698.2579999999998,11820,18,-287.99999999999983,80,98,4,0,0,24.245454545454546,68.8090909090909,0.0,0.0,636000,636000,4000,4000,4000,4000,849.1289999999999,849.1289999999999,849.1289999999999,849.1289999999999,636000,636000,41.57,41.57,145926.0,0.0,-0.01610696315765381,159.0,0.0010261840652674437,0.0005,0.0,1.5880918502807617,648350,250881.484375,0.585246741771698,-0.06384299695491791,9.539179801940918,0.2,0.5724565386772156,4102,4061.6287770453378,0.0,4000,636000,0.35408738016570324,8204,291852.0,0.0,1296700,145926.0,0.010296225547790527,0.0,159.0,0.0012411498464643955,0.0005,0.0,1.3828705549240112,211870.171875,648350,0.5241492390632629,0.0486106313765049,9.840617179870605,0.2,0.7560980916023254,4102,4061.6287770453378,0.0
1,640000,False,160,cf532_00000,2025-06-01_23-13-53,1748808833,8.733028888702393,1323.1625015735626,57788,Cerebro,127.0.0.1,1323.1625015735626,160,8.312501133261717,1.5342731132916745e-05,8.312208427623988,1.3862782465373698,6.913445945579616,0.0091773072043599,0.04538515199732501,1890.4,4000,640000,40.05,1703.57,11921,16,-1287.999999999999,80,101,4,0,0,26.481818181818184,69.2,0.0,0.0,640000,640000,4000,4000,4000,4000,851.785,851.785,851.785,851.785,640000,640000,40.05,40.05,145926.0,0.0,-0.025807738304138184,160.0,0.0007688011392019689,0.0005,0.0,1.58505380153656,652455,244200.984375,0.44232818484306335,0.0032767250668257475,9.526273727416992,0.2,0.6388933658599854,4105,4061.8205755136596,0.0,4000,640000,0.35375879361650003,8210,291852.0,0.0,1304910,145926.0,0.008738934993743896,0.0,160.0,0.0012081104796379805,0.0005,0.0,1.2918553352355957,271008.84375,652455,0.46299269795417786,-0.27494046092033386,10.0,0.2,0.46668848395347595,4105,4061.8205755136596,0.0
1,644000,False,161,cf532_00000,2025-06-01_23-14-02,1748808842,8.64121961593628,1331.803721189499,57788,Cerebro,127.0.0.1,1331.803721189499,161,8.315687391929396,1.5348303868138804e-05,8.315394185348135,1.3867272740716317,6.916203282123655,0.009148727132703701,0.05025572700018529,2052.5999999999995,4000,644000,38.32,1771.2080000000005,12025,19,-788.0000000000002,80,104,4,0,0,26.05454545454546,70.1818181818182,0.0,0.0,644000,644000,4000,4000,4000,4000,885.6040000000003,885.6040000000003,885.6040000000003,885.6040000000003,644000,644000,38.32,38.32,145926.0,0.0,-0.017435789108276367,161.0,0.0011370718711987138,0.0005,0.0,1.5876176357269287,656563,297018.46875,0.6867232918739319,-0.1667000949382782,9.836079597473145,0.2,0.4993843734264374,4108,4062.01317513491,0.0,4000,644000,0.3534280571702644,8216,291852.0,0.0,1313126,145926.0,0.012671053409576416,0.0,161.0,0.0010885342489928007,0.0005,0.0,1.3048073053359985,284869.6875,656563,0.677952229976654,-0.16449402272701263,9.833460807800293,0.2,0.5578904747962952,4108,4062.01317513491,0.0
1,648000,False,162,cf532_00000,2025-06-01_23-14-11,1748808851,8.975796937942505,1340.7795181274414,57788,Cerebro,127.0.0.1,1340.7795181274414,162,8.322188456010267,1.532382064757384e-05,8.321895280494264,1.3875890523306555,6.918761940302646,0.01222160686136697,0.056323383998824285,1889.1999999999998,4000,648000,40.73,1709.7620000000002,12123,18,-568.0000000000011,80,98,4,0,0,26.736363636363638,70.18181818181817,0.0,0.0,648000,648000,4000,4000,4000,4000,854.8810000000001,854.8810000000001,854.8810000000001,854.8810000000001,648000,648000,40.73,40.73,145926.0,0.0,-0.010689020156860352,162.0,0.0009535971330478787,0.0005,0.0,1.5865850448608398,660665,255677.25,0.4046715497970581,-0.15283405780792236,9.861215591430664,0.2,0.5159705281257629,4102,4062.2059407061843,0.0,4000,648000,0.3531148950135928,8204,291852.0,0.0,1321330,145926.0,0.01906418800354004,0.0,162.0,0.0017090239562094212,0.0005,0.0,1.256622076034546,244900.640625,660665,0.5518943071365356,-0.06137172132730484,9.841290473937988,0.2,0.6714329123497009,4102,4062.2059407061843,0.0
1,652000,False,163,cf532_00000,2025-06-01_23-14-19,1748808859,8.64452075958252,1349.424038887024,57788,Cerebro,127.0.0.1,1349.424038887024,163,8.32527179344981,1.5301582856520123e-05,8.324978255689496,1.387968751807306,6.921506564900111,0.012169255792721859,0.05060659200476948,1889.1999999999998,4000,652000,38.0,1745.9999999999993,12226,18,-407.99999999999994,80,103,4,0,0,28.236363636363638,70.45454545454545,0.0,0.0,652000,652000,4000,4000,4000,4000,872.9999999999997,872.9999999999997,872.9999999999997,872.9999999999997,652000,652000,38.0,38.0,145926.0,0.0,-0.007384061813354492,163.0,0.0008176628616638482,0.0005,0.0,1.5770899057388306,664772,300136.125,0.5357383489608765,-0.24549558758735657,10.0,0.2,0.4390864074230194,4107,4062.3993496485195,0.0,4000,652000,0.35279801268433836,8214,291852.0,0.0,1329544,145926.0,0.01004481315612793,0.0,163.0,0.0010549993021413684,0.0005,0.0,1.2842497825622559,275487.5,664772,0.40755361318588257,-0.22365890443325043,9.8362398147583,0.2,0.5031151175498962,4107,4062.3993496485195,0.0
1,656000,False,164,cf532_00000,2025-06-01_23-14-28,1748808868,8.798959732055664,1358.2229986190796,57788,Cerebro,127.0.0.1,1358.2229986190796,164,8.3299061825153,1.5271567382460998e-05,8.329612859132824,1.3894831162891343,6.924679207251133,0.01211118323494097,0.047207022998481986,1889.8,4000,656000,37.78,1809.7319999999993,12333,17,-267.9999999999997,80,107,4,0,0,29.249999999999993,71.85,0.0,0.0,656000,656000,4000,4000,4000,4000,904.8659999999996,904.8659999999996,904.8659999999996,904.8659999999996,656000,656000,37.78,37.78,145926.0,0.0,-0.0073392391204833984,164.0,0.0009756150539033115,0.0005,0.0,1.586964726448059,668883,251242.515625,0.45478057861328125,0.08999030292034149,10.0,0.2,0.7725973725318909,4111,4062.5937698179378,0.0,4000,656000,0.35248291342217325,8222,291852.0,0.0,1337766,145926.0,0.002734065055847168,0.0,164.0,0.0008338539046235383,0.0005,0.0,1.213186502456665,292065.9375,668883,0.4540615379810333,-0.14263898134231567,9.678194046020508,0.2,0.5825430750846863,4111,4062.5937698179378,0.0
1,660000,False,165,cf532_00000,2025-06-01_23-14-37,1748808877,8.592697143554688,1366.8156957626343,57788,Cerebro,127.0.0.1,1366.8156957626343,165,8.3324083556904,1.52348514277644e-05,8.33211490154112,1.3894070301264145,6.927271030178637,0.012075628402721044,0.04595154299691785,2068.7999999999997,4000,660000,35.57,1774.2579999999998,12444,18,-267.99999999999983,80,111,4,0,0,28.099999999999998,71.8,0.0,0.0,660000,660000,4000,4000,4000,4000,887.1289999999999,887.1289999999999,887.1289999999999,887.1289999999999,660000,660000,35.57,35.57,145926.0,0.0,-0.012829780578613281,165.0,0.0009833695366978645,0.0005,0.0,1.5839531421661377,672997,288157.3125,0.5222169756889343,-0.1227562204003334,9.843924522399902,0.2,0.5448455810546875,4114,4062.7894616490025,0.0,4000,660000,0.352163803733985,8228,291852.0,0.0,1345994,145926.0,0.011264443397521973,0.0,165.0,0.001770766219124198,0.0005,0.0,1.2931944131851196,257698.671875,672997,0.46933722496032715,0.03276916965842247,10.0,0.2,0.7741302847862244,4114,4062.7894616490025,0.0
1,664000,False,166,cf532_00000,2025-06-01_23-14-45,1748808885,8.500614881515503,1375.3163106441498,57788,Cerebro,127.0.0.1,1375.3163106441498,166,8.333964070133243,1.5220502800133622e-05,8.333670175525368,1.3919530398254707,6.926322954876586,0.012023539118853455,0.05294665299996268,2057.399999999999,4000,664000,38.59,1770.8459999999998,12546,20,-127.9999999999998,80,102,4,0,0,23.99090909090909,71.51818181818182,0.0,0.0,664000,664000,4000,4000,4000,4000,885.4229999999999,885.4229999999999,885.4229999999999,885.4229999999999,664000,664000,38.59,38.59,145926.0,0.0,-0.0230257511138916,166.0,0.0009901666780933738,0.0005,0.0,1.587514877319336,677103,269618.96875,0.4431687891483307,-0.1369144171476364,10.0,0.2,0.5455825924873352,4106,4062.985580266464,0.0,4000,664000,0.3518398685082177,8212,291852.0,0.0,1354206,145926.0,0.0008503198623657227,0.0,166.0,0.0013102255761623383,0.0005,0.0,1.3289943933486938,248862.828125,677103,0.6289666891098022,-0.04310411214828491,9.847989082336426,0.2,0.6758958697319031,4106,4062.985580266464,0.0
1,668000,False,167,cf532_00000,2025-06-01_23-14-53,1748808893,8.025160789489746,1383.3414714336395,57788,Cerebro,127.0.0.1,1383.3414714336395,167,8.330744958432325,1.5191297544561752e-05,8.330450542770375,1.391337729427498,6.923736042327766,0.011992207727668742,0.04739284000184853,1891.0,4000,668000,38.53,1644.8819999999996,12651,15,-548.0000000000011,80,105,4,0,0,21.79,70.81,0.0,0.0,668000,668000,4000,4000,4000,4000,822.4409999999998,822.4409999999998,822.4409999999998,822.4409999999998,668000,668000,38.53,38.53,145926.0,0.0,0.0006960630416870117,167.0,0.0007808507070876658,0.0005,0.0,1.5886633396148682,681212,216293.609375,0.4812631607055664,0.02933580055832863,9.366458892822266,0.2,0.6482489705085754,4109,4063.182397565411,0.0,4000,668000,0.351512939486593,8218,291852.0,0.0,1362424,145926.0,0.009862720966339111,0.0,167.0,0.001182344276458025,0.0005,0.0,1.353808879852295,220279.25,681212,0.5773670077323914,0.036915529519319534,9.204418182373047,0.2,0.6865954995155334,4109,4063.182397565411,0.0
1,672000,False,168,cf532_00000,2025-06-01_23-15-02,1748808902,8.45780062675476,1391.7992720603943,57788,Cerebro,127.0.0.1,1391.7992720603943,168,8.331913456847746,1.5182384493835468e-05,8.331618401343066,1.3905488091331628,6.925742277904619,0.011936425650423384,0.04323546099651139,2048.2,4000,672000,37.47,1746.3180000000004,12755,17,-368.00000000000097,80,104,4,0,0,22.759999999999998,70.5,0.0,0.0,672000,672000,4000,4000,4000,4000,873.1590000000002,873.1590000000002,873.1590000000002,873.1590000000002,672000,672000,37.47,37.47,145926.0,0.0,-0.009202241897583008,168.0,0.0008046143921092153,0.0005,0.0,1.5888299942016602,685320,286428.125,0.491779088973999,-0.2023056149482727,9.844103813171387,0.2,0.4643387794494629,4108,4063.3797799603526,0.0,4000,672000,0.3511983565785469,8216,291852.0,0.0,1370640,145926.0,0.006531059741973877,0.0,168.0,0.0012940614251419902,0.0005,0.0,1.2246793508529663,247941.5625,685320,0.7041602730751038,-0.00925127137452364,9.830509185791016,0.2,0.7288637757301331,4108,4063.3797799603526,0.0
1,676000,False,169,cf532_00000,2025-06-01_23-15-10,1748808910,8.115389585494995,1399.9146616458893,57788,Cerebro,127.0.0.1,1399.9146616458893,169,8.32963899327925,1.5170560550772966e-05,8.32934374233011,1.3890369620422118,6.9250287471254435,0.01188280139391006,0.04128162599983625,1890.4,4000,676000,36.23,1729.6619999999996,12866,16,-748.0000000000013,80,111,4,0,0,21.0,70.43636363636364,0.0,0.0,676000,676000,4000,4000,4000,4000,864.8309999999998,864.8309999999998,864.8309999999998,864.8309999999998,676000,676000,36.23,36.23,145926.0,0.0,-0.00724029541015625,169.0,0.0010151771130040288,0.0005,0.0,1.586866855621338,689435,287054.375,0.5937790870666504,-0.14908330142498016,10.0,0.2,0.5335433483123779,4115,4063.578396467639,0.0,4000,676000,0.350881136224712,8230,291852.0,0.0,1378870,145926.0,0.010028839111328125,0.0,169.0,0.0009601690107956529,0.0005,0.0,1.2478991746902466,265914.1875,689435,0.802925169467926,-0.024046853184700012,9.693280220031738,0.2,0.6957013607025146,4115,4063.578396467639,0.0
